,X0,X1,y
96,7.350417799826827,5.227139233907549,4
97,-4.862895080465637,9.539032456411343,2
98,6.164058849492743,12.37439654659847,4
99,-4.46323537599378,6.57072169247672,2
100,2.459511410525107,0.33518941739544905,1
101,-7.829346967006714,6.908784859965213,2
102,-3.7502439117209576,2.519606330556569,1
103,4.771407309004381,9.281172805137308,4
104,5.657276730088008,11.638068891720854,4
105,4.411213924412133,4.508067342212591,3
106,1.9127329075629247,3.688716555994522,5
107,6.803103094515116,7.9967786465044375,3
108,-3.449416449685505,6.522944092281104,2
109,1.2548137402995485,0.15218609846547082,1
110,2.969360020410526,9.608683586393433,4
111,-2.242555346818949,3.649637091115092,5
112,0.2556887378039057,0.14286437010417963,1
113,3.670263626483453,5.607907273841451,5
114,-2.9883463314310896,8.880476040142712,2
115,0.5324150003471285,0.39491447072720454,1
116,4.000599736104475,7.313359053934818,5
117,4.532361180463473,7.791956714184815,4
118,3.646570666863592,7.3053786111600045,3
119,-0.00010270846102350406,-0.5155923051935134,1
120,4.908141512808131,6.257134650392354,0
121,-1.5101741048971622,3.7686485484365515,2
122,4.296600671322972,11.018940847856763,0
123,3.0597421890295204,6.4023110146085,3
124,5.9097501843668265,4.787937701372014,3
125,1.9223458796266901,6.01108750667605,3
126,4.131269117966815,5.133615711498208,3
127,-5.978273032422171,7.848581094207624,2
128,1.3609977194111975,8.773337439015904,5
129,4.015806452440907,10.63989521515098,0
130,2.0503220424930007,7.818717408520518,0
131,-2.605329783674387,3.92746732469261,2
132,3.2394704528750196,4.963947832681833,1
133,-1.2425301832913593,6.498103885602743,3
134,0.5428848205071997,1.9064471364259399,1
135,-3.9209848326612184,7.790747627831567,2
136,-5.317305589931544,8.106003826965301,2
137,2.2511575341361474,4.4408634260151745,3
138,5.312093592241155,10.10208407053831,4
139,3.59610988843193,8.570666662220143,0
140,3.827764054692582,6.377999639953049,4
141,2.5083830139404983,7.112616266233337,3
142,1.0832586455046092,9.558021895784377,0
143,1.7902685746568776,-1.1696485650119293,1
144,2.4149974454946377,13.155575867745387,4
145,4.359536867506264,4.007859261344777,5
146,5.641235487228089,2.428029035421212,5
147,2.426672374363489,6.083646603227999,5
148,4.104375398861118,2.4519669459448057,5
149,-7.688657798952192,5.77432163234667,2
150,2.5483876420900695,8.880287147583086,0
151,-1.475779534825279,11.518878546537746,2
152,2.013269256318432,2.2288162871115196,1
153,0.28163865683384914,7.6424863244567085,5
154,6.054447446520036,7.537747773758109,0
155,-5.4172117095302905,9.25896860674025,2
156,5.85352586456351,9.1414929791649,0
157,1.4660985885946873,6.72410327515208,0
158,8.296550539507438,6.940045720093794,4
159,7.988118208349093,12.848075782012074,4
160,5.559383909436709,9.328305183536509,0
161,-2.424548817898903,2.637531209525919,1
162,5.51877345856202,3.9373477273714848,5
163,2.634552293098503,4.96132033647248,3
164,6.326290984163713,12.09073651872621,4
165,-0.14904750793505178,5.480839029764809,1
166,-5.303944860585307,9.28727073570931,2
167,1.9026155271986172,9.143101988681204,3
168,5.090273320903034,7.028326423593287,3
169,-4.524807805263134,2.8078529207066234,1
170,1.1558049809500537,1.5901604641902987,5
171,4.590950595000879,4.521754104442293,5
172,4.303347072636579,2.5637044479138877,3
173,-4.522908173573139,9.355573425153668,2
174,2.545205685296931,6.644383892414925,3
175,0.8210837625470382,7.322738785215535,3
176,1.8165568941488208,8.37443194086126,3
177,8.423267793396949,12.117507716450074,0
178,0.09899803657423112,2.464469325482893,1
179,4.609148444436301,11.01745333441132,0
180,-2.5476525504646,8.815996843476302,2
181,-1.0095379572398093,5.582777353645907,1
182,9.36588085484769,10.176341750675649,4
183,4.2164228587418355,11.067100219442827,0
184,-4.891449653673006,7.9175712227291735,2
185,-6.808382039432395,12.251488581896895,2
186,-3.914439486571218,4.395054822287994,2
187,-3.0493315320364207,8.992905070403115,2
188,4.048882951297398,8.405508377642978,3
189,2.042238728414066,5.343351889409031,3
190,1.5325595947196653,3.424599796768063,5
191,3.2775783481179963,7.6641631866297955,4
192,1.1757559236075525,3.0719621092736347,5
193,0.8009300561336523,3.6294556664609647,5
194,2.204376893443769,5.808266963974746,3
195,2.264805741135454,6.035499358403094,5
196,-5.991041506609646,6.363895036165232,2
197,-4.819855131358389,3.5510011351194652,2
198,2.2991127456686966,-0.3482824948481622,1
199,7.020405522853456,1.773175666417151,3
200,-6.599042577982571,7.552682552439482,2
201,6.886767963886864,10.881095516512344,4
202,3.2820909723695397,7.210635097305838,5
203,5.613159842414191,8.33666089960365,4
204,-5.2724604326580655,8.950031280466675,2
205,3.8845971659967637,2.9339751838187618,3
206,3.9147011110234597,10.897606416450266,0
207,-0.5292202512894253,3.8878557989801124,3
208,0.583998238398959,5.656319903503066,5
209,5.595995435421408,7.987382811931452,4
210,2.67827405101713,7.532979320342192,0
211,2.674262596979134,4.38249750292377,5
212,3.9479038007562934,6.105964102568518,5
213,3.5858694767670443,11.808400922029215,4
214,3.945565008420112,9.998649711416105,0
215,2.0646764798859767,9.305116350455897,0
216,5.3851050359260615,10.484836985919603,4
217,3.2827508800749032,-0.14944067470457068,5
218,2.0479294641677486,5.350534522190781,5
219,8.129166852679415,5.277759959007393,5
220,-1.4683260044540276,1.0508683310478295,5
221,5.25835131922577,5.292065064553958,4
222,0.14573747898905154,8.775329826471008,0
223,-5.639838050004311,7.037199870826729,2
224,2.4170892485131383,7.610805657866783,0
225,0.10738616350332286,4.890546364383567,5
226,2.839217754329134,13.560639488122591,4
227,5.959778643749334,8.370313732083407,0
228,3.6210657481485247,5.2427988242617705,5
229,5.228395327329047,7.315004801714354,0
230,-3.5230900270568437,9.16598609060615,2
231,1.50505806107829,1.5935595441042465,1
232,0.983540508979196,0.7474328626649327,5
233,-5.61404204426096,4.537198362126692,2
234,4.930009584028733,9.767816492839339,4
235,8.645915748692738,10.329192795252297,4
236,6.221149107667465,9.171437075249553,4
237,4.290061915297918,7.364293289218195,4
238,7.416730401041928,11.730969192281794,4
239,5.0881002607865735,6.605353702194488,3
240,-6.31839093970158,9.24559776423396,2
241,1.2500067783124198,1.8556588122806663,1
242,3.388079093531141,6.059069038432619,3
243,-3.8914149782933247,4.929736643689838,2
244,1.4023081250197942,3.3450131039961963,5
245,5.3264765771213956,3.109271929745634,5
246,-8.568303921947468,7.659970994037675,2
247,8.786284630350888,12.019747024086476,4
248,6.736222577439651,10.332070268478454,4
249,2.5334176148109298,8.882622736893051,0
250,1.7978512844624848,4.553702547570285,5
251,1.781583868871076,7.903457001960117,3
252,6.898309720220803,5.621678570168665,0
253,4.176079372203148,9.564855371796108,0
254,-0.39271061188667566,1.0656114828378784,1
255,2.0997791269121704,2.959141896972987,1
256,7.989748923372393,12.405693164802013,4
257,-4.133101036213624,4.858803482596382,2
258,3.597030907740101,6.5536066201263345,5
259,4.082749985422181,4.867475952544417,3
260,6.55585775964888,4.534518482674992,3
261,2.6465618370805744,8.629404222551079,0
262,-0.45428767653801827,3.479209857588878,1
263,4.794366981109994,10.5471401604151,0
264,0.5219674374069023,6.017420225821718,5
265,5.630750023849734,6.1482486957497935,3
266,6.908342366104174,8.217477764883519,4
267,-8.002915856831466,11.108025652726486,2
268,-8.351902026699038,5.327068922403967,2
269,3.996380841245805,7.949160143369761,5
270,5.035961595471115,3.9675208177756223,3
271,-6.08552013873818,8.588108045092811,2
272,2.4553890593373806,8.333706735784565,5
273,-3.055610210262835,2.670215193861747,1
274,-4.056783990102748,7.782506887631112,2
275,2.1030914391235163,3.3169620186414024,1
276,-5.151514292040927,8.52988582207186,2
277,6.058903940707134,6.955338604249391,0
278,3.102174566654758,8.233821626305993,0
279,7.267188638711192,8.841175223275862,4
280,2.2189293441222357,4.55578330057351,3
281,3.3239448191513055,9.21025536831802,4
282,2.4782850561540526,4.408056769365224,1
283,1.72308416323316,2.4170091346069427,5
284,8.054358892048107,8.58271060564016,0
285,-2.5977912725663193,1.2930707261780785,1
286,1.7807488455410632,7.898967721553822,3
287,0.8499403742987822,1.5986678220942403,1
288,5.7568637864623575,8.877180670861046,0
289,1.4080950612278809,4.383757892964622,1
290,5.199133634031213,6.5954642457139885,3
291,3.645786675518872,10.655385640424758,4
292,5.452285557140972,5.334175362556947,3
293,3.7393433111886623,12.134570372249216,4
294,0.789046771967487,0.354532995288918,1
295,5.563565192383728,12.40006917249079,0
296,8.527152935449594,4.571309110128137,0
297,3.282634788017239,10.41394034517441,0
298,1.638242456612021,7.173366528492697,5
299,4.005128511943553,5.26578245010641,5
300,5.710136441186528,10.642118456601866,4
301,7.419217888981125,7.630682479906417,4
302,-5.965629909520651,10.34807584911784,2
303,7.3141173458525754,5.980323909245328,3
304,-2.069090246355352,6.581211472403353,2
305,2.125462429542173,5.777863644428702,0
306,-0.25444130066511006,5.4397826763646195,5
307,-7.429190931750593,7.6438286310433385,2
308,3.2900526591670274,6.442789014859226,5
309,7.7192023064011135,10.769476940382098,4
310,0.6109468627526127,3.105655887492137,5
311,-2.1806309071689522,2.317453421055121,1
312,-5.405484398370215,7.692164715602275,2
313,1.8481470384548435,4.347160475909517,1
314,2.686821555352232,1.9484996854297714,1
315,3.7286473605838957,1.8610443789629039,5
316,3.439790461943086,5.927271352448814,5
317,0.6132774351359553,3.923829209618495,3
318,3.8192376644560264,-0.7755512581402475,1
319,0.5942140252430783,12.839914473493506,0
320,2.4150711182726066,4.383705689519156,5
321,6.379523614673737,11.731895993308191,4
322,0.06641476138507585,3.9487834653769354,3
323,2.6477241043847797,3.2568567127430064,5
324,-4.310105796673601,5.7589039389138375,2
325,4.445197107276079,5.65493864148089,0
326,-1.269178602400812,7.725377318719316,2
327,2.7324782589117222,3.780139093162199,5
328,-2.05780974763129,0.8681711457383996,1
329,-4.143841615751168,7.20806044243686,2
330,4.422451234975517,8.16026749341541,0
331,-2.4321881852199807,6.923472137076523,2
332,6.614656753776951,5.366192818769611,4
333,-5.096496072225108,10.563598497826026,2
334,9.18450199911861,7.560427606547837,4
335,1.6859726429804098,1.962883137456055,1
336,0.15759871741008347,2.5624666896220547,1
337,-1.3216550086233594,-0.6968729032309384,1
338,1.7356415908300695,5.117573333268388,3
339,1.3634261152443985,5.527191022468891,5
340,8.070974398715318,11.181392431236635,4
341,-5.3756763434788954,8.051521194616296,2
342,-1.559070915416963,2.9078656109758456,1
343,3.019426929310616,3.8844553565589193,3
344,2.2596977350214993,7.471889683781539,3
345,-7.218660854260769,9.193893250895487,2
346,-0.2981619326963607,-1.360194320512432,1
347,4.498444683803923,-2.0753651025965416,1
348,-6.5362549375735055,6.350306342477866,2
349,5.34310113361472,8.532299006842319,3
350,5.672165071175474,4.849436222852863,0
351,-0.7743961100364443,3.7475422956694615,5
352,2.4132400850082467,2.8000072278954744,1
353,-6.586451907382791,7.21347142580801,2
354,2.523897444291687,4.7990068985258505,3
355,-0.8927909215184293,6.5912744650186434,5
356,7.477240699632132,8.462399363954326,0
357,6.392307704747379,9.135571022390431,0
358,9.503747227960304,12.205323378092611,4
359,1.3625740682981726,5.72401730412836,5
360,2.4900926637437175,2.5753359406302563,1
361,6.243476613565907,9.932289884937648,4
362,0.7077007094313471,-1.4650784959940237,1
363,0.40627982890087044,5.4660012183955935,1
364,2.874282555138297,5.092764697873152,5
365,5.688808586512344,7.7559749468055,4
366,5.402874553416843,8.470124021096485,4
367,2.6593882335036527,5.056145497804856,3
368,5.873332875930144,4.46116938355039,3
369,-7.503363787134301,6.531291791560431,2
370,1.9227532356812271,3.581741468440778,5
371,4.514891718497595,1.3418727128840002,5
372,-2.8260251482112624,7.192479743785871,1
373,-2.5392342036772937,8.967049252960244,2
374,6.145359169823269,12.144894769393337,4
375,-0.3298316959479446,-0.14321127483996943,1
376,0.07703376005395679,6.481239886212984,3
377,4.717237015808414,6.963264709845593,3
378,3.101752914641914,5.398522738759683,5
379,8.574918589904104,8.290321056283018,4
380,5.215661927124547,7.878003383722725,3
381,7.245292724371152,4.578394364143677,5
382,3.5323411243069165,6.630162625368605,0
383,0.4858361917816154,6.844706498318907,5
384,-6.232684640345148,6.175223428574491,2
385,6.151098209052542,8.588181050146542,4
386,4.124580601829427,0.5818670467324538,1
387,1.0296627031624053,4.088653576225609,1
388,0.7478191413733355,4.00408031224136,3
389,2.7158704973213608,7.602565057231337,5
390,4.876179525210196,2.785239581376424,3
391,2.1434221557056663,-2.5054369549548783,1
392,2.342876961815426,8.283062211742868,3
393,-5.555927556415386,11.130662919169005,2
394,3.984883687921223,1.7286327406310296,1
395,9.531249637117268,11.827018132759159,4
396,3.8259641893077996,14.492250713509495,0
397,-3.562965452669638,6.652328356306058,2
398,-0.5983760095894077,3.774463260364084,1
399,1.626121731735631,6.397684662327153,3
400,3.6420879616599398,10.856884927635797,0
401,-3.051596893045352,1.579079614192532,1
402,-5.490436059529973,7.5300401663736345,2
403,-0.8696220378505961,0.29925421633720783,1
404,5.16697832438475,7.795986079703195,0
405,7.8167996567487945,9.563028542136603,4
406,8.38738960595346,9.863783161142756,4
407,7.211301241676422,10.75450249427959,0
408,1.2365209738357326,5.423907074603635,3
409,5.603250355731461,10.781929457087543,0
410,-4.544092041107596,7.7946250802101815,2
411,-3.308984680252415,8.337839302661315,2
412,3.039390913837024,5.8905927210865,5
413,-1.1785631149136675,7.614886254368371,2
414,0.337442543622972,1.1092406890881803,1
415,5.616631717295919,10.85067776170826,0
416,3.458725209701085,4.95546481861083,3
417,3.341963319460236,6.281155330918343,3
418,4.066633342466475,9.202087207022423,4
419,3.970665588804941,11.093603200764774,4
420,10.101567686569755,11.990118947047,4
421,7.255896064747136,9.53909415982836,4
422,5.152385232310876,6.026714803271874,5
423,3.085887538203543,5.667580024103893,3
424,4.631036442746009,4.553534217459856,4
425,2.9011637356653237,5.657956344409596,3
426,5.080645953577411,5.006767909159658,5
427,8.74101539646934,11.24883231762716,0
428,-0.1568807658865281,0.8670795614704319,1
429,2.7193861900435663,9.982781366276278,4
430,4.1193750588637075,8.022327078447804,0
431,2.732010530468458,7.133297536654683,3
432,2.9979130100513216,5.491880320299812,3
433,3.9319902603298353,8.536177408381093,4
434,0.5204218396644873,2.352335686593314,1
435,-0.32588500446462243,3.8212336274891965,5
436,0.11137110727324123,3.2216204713947247,1
437,3.809746825203094,1.4056167055751234,5
438,4.364116412257526,1.8097320577770701,1
439,5.042814455939641,2.808769461674951,5
440,-5.152258758252053,6.807638157791163,2
441,2.3232553083415723,11.703815696270716,0
442,6.138146143965096,6.756784730220636,4
443,1.8214638077160314,3.675764287700968,5
444,5.122278195896138,3.1444020424000425,5
445,1.95248742217208,8.204072276768628,5
446,4.553633296696948,7.839221633692544,0
447,3.92976573849179,5.864798645784053,3
448,6.783806430377524,8.929972571162539,0
449,3.1377926191802903,9.004305499719324,0
450,4.912166483240176,10.377032739498961,0
451,-0.6596302982332953,3.873319185005411,3
452,6.864503702272498,9.153364934398276,4
453,0.1251380801289661,3.5394045596232147,1
454,5.07202130494601,3.0851158224312685,3
455,0.08677414295609642,5.451972672156667,3
456,-4.633808084043446,7.703684141152863,2
457,0.46386579223926283,6.6594014724618,2
458,2.288113179444706,3.722321261193718,3
459,2.6671758391742855,7.209557996891314,3
460,8.994309274287684,7.611618140400052,4
461,-3.6512017038994986,8.478078395169483,2
462,1.8784653730601706,9.084020584224277,0
463,5.537480957967121,9.43667857470573,0
464,-6.07463501365493,6.999832451629515,2
465,7.1099598161035615,9.199373988323462,4
466,4.783442763053305,8.302467935339056,3
467,-4.508752221969008,7.93378800603176,2
468,1.0849472296869687,2.9737212549548304,1
469,5.984193894092384,6.260052948257899,5
470,-5.880701796996175,6.222752837010941,2
471,4.908570930003036,5.5822769955729346,5
472,6.573897443023698,9.830509421129388,0
473,7.248863820879207,8.583362680764262,0
474,1.1440666522770384,6.984330282552495,3
475,-6.055582680010589,8.023947636733036,2
476,3.044258227978018,11.282039722579324,0
477,9.440922690506527,10.44875265306919,4
478,-0.22465958089430826,3.952558236246731,1
479,1.11988489015425,6.126789948750097,3
480,3.7291316537849313,-0.12536380931531355,1
481,0.6735369143530465,5.424579434193478,3
482,4.266803069136871,5.850907213774661,3
483,6.18505456093413,8.743091410860828,0
484,6.959126036579957,7.365335211324458,4
485,-2.958575861011205,8.986206297068698,2
486,1.2414041242686698,5.865249846169659,3
487,3.0082268231999953,10.879396991403791,0
488,1.420307921731128,6.603156845913953,0
489,2.958754316911833,5.854694756386631,3
490,1.6996751345928653,7.109161916631012,0
491,5.730414583901313,5.267279331175601,4
492,3.9106312019810967,7.427293180572509,4
493,1.7133148281626573,5.404482313733997,3
494,5.008558629423964,10.113327166411086,0
495,5.180507558640297,4.242615258409669,5
496,4.187232176706503,7.222300156058256,0
497,2.224218970189532,9.250721483052976,0
498,6.8604210209057035,10.156912608686362,4
499,5.365157450008587,7.525165935567644,3
500,0.041445623011731936,8.436415655320669,3
501,2.888701153814448,8.506082069349292,4
502,2.423934504534383,5.153941771087376,5
503,5.061797222843342,11.241720226704983,4
504,-4.607160635796102,10.515389952363499,2
505,0.8165734756345833,3.3266303739678915,3
506,-0.6586331113823864,5.615474445098983,3
507,3.908402530247207,4.778814223010447,3
508,-2.903807126464045,7.909045642274737,2
509,7.414831063338322,11.821461065422014,0
510,-5.990009566518748,7.1662221053328174,2
511,0.5632488985470541,4.322027124598562,1
512,-2.637703488314219,8.108120177794083,2
513,2.999997853945527,9.900182534953089,0
514,6.028757092809787,2.6238432062951507,3
515,3.6059920623857384,8.436016114922243,3
516,0.7811576899841168,7.811911717895775,3
517,7.9738730757559155,10.378228966527594,0
518,1.7080615090482762,8.797167255404577,3
519,0.00905107012419304,5.168103168883828,3
520,-9.914813211497858,6.107549179977861,2
521,1.122078871399558,10.716109110265608,0
522,-0.23111604061587876,4.099719773638782,3
523,-5.515248771991035,11.691182699859073,2
524,3.4063065835432105,9.150908321782342,5
525,6.5706337611310115,9.162836447474499,4
526,3.6389606916721675,10.118560541265003,0
527,3.8690775416468592,2.837673357249316,5
528,-2.5621890586899583,1.2053653989690911,2
529,4.063940640403352,5.815396657195775,3
530,5.511212339461143,9.385419313017934,4
531,3.7516868055295944,5.044934743601543,3
532,5.879901032559883,12.432533005682242,4
533,5.040657734358036,7.9186488958968475,0
534,4.135987369792838,4.263734492369205,5
535,2.588442132884792,2.5540841535053413,5
536,6.537942793726564,10.79949861638972,4
537,4.314842581773123,3.856584851633664,5
538,3.5172437760069393,12.040579761151914,0
539,-5.432586789272171,7.309499755536976,2
540,6.889102971709603,11.72432655334554,4
541,-6.307075981661723,9.143107373254866,2
542,-1.5950377421522923,5.253654679680565,1
543,1.0680587639999248,6.990978897777257,1
544,6.572809140491819,5.324138897011653,4
545,-7.662646601709772,7.485691199441294,2
546,7.027202666186812,9.2250459721729,0
547,-1.561516768613938,9.518398037520674,2
548,6.54584498439846,8.53204410235815,4
549,-5.925895141372623,5.593156949844312,2
550,-4.972822871271451,3.939328518075978,2
551,-3.362297974741823,8.434284218323054,2
552,1.2400271510025527,5.7428375291198535,5
553,2.9445548994152064,5.173945026633037,1
554,5.497590226701517,6.723857592696358,5
555,-5.208453218110182,8.776458592128597,2
556,4.440927457905803,3.3534474519806734,0
557,3.5940776673719013,6.083117713609635,5
558,1.7797752885682319,-1.0690929705845513,1
559,2.0940523145611727,5.310265973182015,3
560,3.3602180615690957,11.957801554218099,4
561,-11.286803691968885,7.177198574997699,2
562,0.5744186224310259,3.2570689509496367,5
563,4.9319555615617015,6.312390350935149,3
564,5.342924042775785,6.7100805293142916,5
565,5.103449778369449,8.037846377717742,0
566,7.93076759725524,9.857618423293804,4
567,4.97989323077697,9.65540321192142,4
568,3.1839287698109424,3.295058689334064,3
569,2.435313295320347,4.00334002685904,5
570,1.7774087003000711,1.4644823584491924,1
571,5.150918232503101,9.0843252908077,4
572,3.329508899794428,2.1344596735430565,5
573,4.65799484831984,1.7539594855892493,1
574,2.827970007465537,3.478577278780488,5
575,2.61348365452803,7.9627903881129445,5
576,2.896607847907553,4.751389279969371,5
577,-2.8071485678150356,7.4063632685915595,2
578,0.2754812633156192,3.93223597704041,0
579,1.515420616502765,-0.652409190607675,1
580,3.7021736652977593,7.502450513553243,3
581,7.3889173335846765,11.379389712392712,4
582,-0.7822181611271612,4.235366037881822,5
583,4.308962395378645,3.2546309909567697,5
584,5.253887752455695,8.072896735079835,4
585,2.0228949686762476,4.317346482472118,5
586,2.7763929665411746,12.671801713631577,4
587,-6.081055623910904,9.922462172207323,2
588,4.569209563990227,8.594506488985115,0
589,0.5240298192357065,2.7400018191080697,5
590,1.9237391160869453,2.289843116312289,5
591,4.466194190318806,4.375665345016776,1
592,2.536442977453215,6.477613138871247,5
593,5.555534285320729,6.30956174521634,5
594,-0.09620822115644423,-0.4539872191428196,1
595,1.6667134843906184,11.130461475558839,0
596,3.387385308681451,3.1676213280464216,5
597,4.382680659074067,8.268646296380112,3
598,-2.5839954202642734,8.012963026513475,2
599,5.300977121001149,8.555376145001821,4
600,6.602012775974222,4.84485180918544,5
601,2.1650513731224903,1.8418008906332732,1
602,7.583136925719005,8.07798994973749,0
603,1.4190901823738555,3.470709487435003,3
604,2.102794498108519,-0.25664089632289366,1
605,-4.598807854804374,8.064098139879789,2
606,-4.74987685732311,8.575636491668522,2
607,4.433620305481448,8.488150972370825,3
608,7.56766566814929,7.480583084272041,0
609,4.857229256790781,7.02104200369944,0
610,0.21640384054958625,2.0830059814135504,1
611,-5.6307428196713,7.774894474229438,2
612,1.340113221625607,1.3242850453209898,5
613,2.0367439764005173,7.71620573001683,0
614,2.1426645221917076,1.3714752268828974,1
615,3.775699692391101,7.528584596362747,0
616,-1.6804671980821837,6.475706303204145,2
617,2.1908867900842885,11.054556760167294,0
618,-1.7612288826304052,4.709013522116285,1
619,0.02135395687235464,6.685521152542192,5
620,3.503908548693202,-1.0600783937257825,5
621,-1.453528031548716,9.79041084084202,3
622,5.518290150535686,7.75020045335702,0
623,3.566433793435885,2.7348126858633006,5
624,-5.581648931564507,6.956425832690462,2
625,-1.4597662765984332,0.5117166857842972,1
626,0.7747652614607197,0.8023930651390783,1
627,1.1971861289441659,8.210141391913147,3
628,6.831653248583083,6.032109569718173,4
629,6.819280156179966,6.400602785681377,0
630,3.586439967557158,5.698930055027855,5
631,5.101220704932014,5.277483041811195,4
632,0.9384472443732159,5.503733507887552,5
633,3.026735101999267,6.337018922595449,3
634,1.2287431303524803,0.6492524628498539,1
635,7.293120677508168,5.6254638167140465,5
636,0.18061867099499299,4.6498488421160316,1
637,5.4314841283173045,12.785861532603914,0
638,1.5306774065037716,4.430829684191188,3
639,4.141898963524252,-0.029081078272674254,1
640,-3.5370597274329705,1.3748981929641624,1
641,0.27652652357715324,2.9245920680330206,5
642,2.797771208430662,5.924310690364174,3
643,0.4673955841793882,6.929795723808759,5
644,-2.904546768546834,7.3249940925414085,2
645,4.186429828245645,4.67714179872031,3
646,3.5983566495697548,5.775798566650627,0
647,1.1874122683084036,7.59096907181107,3
648,5.43735356963624,11.095386327284748,0
649,6.22768271636495,8.06000073523307,0
650,-2.4706032271078877,-0.1274873438555426,1
651,1.0443543320176236,5.993551217187982,5
652,5.364060059469054,7.951174400224538,4
653,0.8331306605481608,4.477039901865716,1
654,6.353610455782242,11.671543383461513,4
655,0.8696844541749829,0.3230163592507085,1
656,6.24102123607752,6.601493654633613,4
657,4.689830886899715,3.29173529805315,3
658,0.25410390533103966,2.49868435217675,5
659,2.573766143011096,1.0456682182810382,5
660,2.914226697802814,7.8791527658726865,0
661,3.9654175545522263,6.037414647099041,0
662,3.0930687939924297,4.245683169237938,5
663,2.5130163801443413,5.1483535678034436,5
664,4.0669652411269785,7.14466378483534,3
665,-6.2647704966375874,4.708181953206038,2
666,4.3938904645978365,4.789463289096362,3
667,2.479123406436727,6.9765819074839985,0
